id,comment,label
4041,uba ta kiyanna one wadak nathi wage wada nawaththanna kiyala.,toxic
4042,"Ane me comment eka danapu eka, gon athal karaya meka dakka gaman hina yanawa.",toxic
4043,Mokakda me me comment eka danapu eka ge pissu wage wada? comment karanna kalin hithapan.,toxic
4044,"Ane oya wage kenek, moda boruwata katha karanne.",toxic
4045,"me comment eka danapu eka hariyata wikarayak wage wada karanawa, hariyata.",toxic
4046,umbala wadak nathi hariyata.,toxic
4047,"Hariyata baluwoth me video eka balala comment karana eka kata witharai wada wage ne, ne.",toxic
4048,oya ge kathawa nam wikarayak ne comment karanna kalin hithapan.,toxic
4049,"me wage wada karana aya, uba nam mole kalpana nathi ane.",toxic
4050,Mokakda me me wage wada karana aya ge hariyata therumak nathi wada? meka dakka gaman hina yanawa.,toxic
4051,oya wage kenek mehema karanne pissu wage nisa da? boruwata katha karanne.,toxic
4052,"oya ge post eka, meka nam wikarayak level ekak. hariyata wada karapan.",toxic
4053,me wage wada karana aya pissu wage poddak mole pawichchi karapan.,toxic
4054,"Ane manda oya ge post eka, gon harakek wage behave wenne ai? ne.",toxic
4055,"Hariyata baluwoth oya ge idea eka hitha nathi wage ne, ne.",toxic
4056,"oya ge reply eka hariyata gon wage wada karanawa, hariyata.",toxic
4057,"Hariyata baluwoth oya ge post eka wal buruwa wage ne, hariyata.",toxic
4058,"Ane manda oya ge reply eka, awajathaka wage wage behave wenne ai? tikak igena ganin.",toxic
4059,"Ane me wage wada karana aya, moda yakku wage meka nam athi.",toxic
4060,"Ane oya, gon athal karaya meka dakka gaman hina yanawa.",toxic
4061,oya ge idea eka nam gon ne kata wahagena inna.,toxic
4062,uba ge me wage wal buruwa comment dakkama epa wenawa.,toxic
4063,"me video eka balala comment karana eka, uba nam awajathaka wage ane.",toxic
4064,Mokakda me me comment eka danapu eka ge gon wada? lajja nadda.,toxic
4065,Oya ge post eka nam wada nodanna hariyata.,toxic
4066,me video eka balala comment karana eka mehema karanne wal buruwa nisa da? ne.,toxic
4067,"Ane manda oya ge idea eka, gon athal karaya wage behave wenne ai? thamuse.",toxic
4068,oya wage kenek mehema karanne gon athal karaya nisa da? meka dakka gaman hina yanawa.,toxic
4069,mehema wada karana eka nam wal buruwa ne poddak mole pawichchi karapan.,toxic
4070,oya nam moda yakku wage ne machan.,toxic
4071,Mokakda me me wage wada karana aya ge wal buruwa wada? kata wahagena inna.,toxic
4072,Oya ge post eka nam wadak nathi kiyala therenneth ne.,toxic
4073,oya ge wada mehema karanne hariyata therumak nathi nisa da? danawada mokakda kiyala.,toxic
4074,me comment eka danapu eka ge me wage chater comment dakkama epa wenawa.,toxic
4075,uba mehema karanne awajathaka wage nisa da? me wage wada nawaththapan.,toxic
4076,"me wage wada karana aya hariyata moda wage wada karanawa, me wage wada nawaththapan.",toxic
4077,oya ge kathawa ahuwama kata witharai wada kiyala hithenawa.,toxic
4078,Me wage awajathaka wage athal danne nathuwa tikak hithapan oya ge idea eka.,toxic
4079,"Hariyata baluwoth mehema wada karana eka moda yakku wage wage ne, oya wage aya nisa thamai mehema wenne.",toxic
4080,oya nam gon athal karaya ne meka dakka gaman hina yanawa.,toxic
4081,"oya ge wada, meka nam weda bari level ekak. oya wage aya nisa thamai mehema wenne.",toxic
4082,"umbala, uba nam weda bari meka dakka gaman hina yanawa.",toxic
4083,Oya ge post eka nam hariyata therumak nathi hariyata behave karapan.,toxic
4084,oya ge idea eka mehema karanne mole kalpana nathi nisa da? kata wahagena inna.,toxic
4085,"Ane oya ge reply eka, gon lajja nadda.",toxic
4086,mehema wada karana eka ta kiyanna one gon harakek wage wada nawaththanna kiyala.,toxic
4087,oya ge post eka mehema karanne weda bari nisa da? ne.,toxic
4088,oya ge wada mehema karanne gon athal karaya nisa da? boruwata katha karanne.,toxic
4089,oya wage kenek ge kathawa ahuwama chater kiyala hithenawa.,toxic
4090,"oya ge idea eka hariyata awajathaka wage wage wada karanawa, ne.",toxic
4091,"umbala, meka nam pissu wage level ekak. ban.",toxic
4092,Oya ge post eka nam mole kalpana nathi oya wage aya nisa thamai mehema wenne.,toxic
4093,Oya ge post eka nam chater thamuse.,toxic
4094,"oya ge kathawa, uba nam pissu wage ne.",toxic
4095,"Hariyata baluwoth oya hariyata therumak nathi wage ne, meka dakka gaman hina yanawa.",toxic
4096,"Ane me wage wada karana aya, gon ban.",toxic
4097,"Ane me wage wada karana aya, gon athal karaya danawada mokakda kiyala.",toxic
4098,"Ane umbala, wal buruwa comment karanna kalin hithapan.",toxic
4099,"oya ge post eka, uba nam awajathaka wage ane.",toxic
4100,Mokakda me oya ge wada ge loku talk karana moda wada? hariyata wada karapan.,toxic
4101,"Ane manda oya ge wada, gon athal karaya wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",toxic
4102,"oya hariyata wikarayak wage wada karanawa, kiyala therenneth ne.",toxic
4103,umbala nam wikarayak ne hariyata wada karapan.,toxic
4104,oya ge idea eka nam chater ne machan.,toxic
4105,me video eka balala comment karana eka ge kathawa ahuwama wal buruwa kiyala hithenawa.,toxic
4106,"Ane manda oya wage kenek, pissu wage wage behave wenne ai? lajja nadda.",toxic
4107,"Hariyata baluwoth umbala mole nathi wage ne, hariyata behave karapan.",toxic
4108,Mokakda me me video eka balala comment karana eka ge moda wada? comment karanna kalin hithapan.,toxic
4109,oya nam moda ne lajja nadda.,toxic
4110,"Ane manda oya ge post eka, moda yakku wage wage behave wenne ai? ane.",toxic
4111,"umbala hariyata mole nathi wage wada karanawa, boruwata katha karanne.",toxic
4112,"Ane manda uba, chater wage behave wenne ai? me wage wada nawaththapan.",toxic
4113,oya wage kenek mehema karanne wada nodanna nisa da? thamuse.,toxic
4114,"Hariyata baluwoth me video eka balala comment karana eka wikarayak wage ne, ane.",toxic
4115,"oya ge kathawa, meka nam awajathaka wage level ekak. me wage wada nawaththapan.",toxic
4116,"Ane oya ge wada, mole kalpana nathi oya wage aya nisa thamai mehema wenne.",toxic
4117,Mokakda me mehema wada karana eka ge moda yakku wage wada? kata wahagena inna.,toxic
4118,me comment eka danapu eka mehema karanne awajathaka wage nisa da? tikak igena ganin.,toxic
4119,"Hariyata baluwoth oya ge wada gon athal karaya wage ne, comment karanna kalin hithapan.",toxic
4120,"Ane me video eka balala comment karana eka, hariyata therumak nathi ne.",toxic
4121,"Ane manda oya wage kenek, pissu wage wage behave wenne ai? kata wahagena inna.",toxic
4122,"Hariyata baluwoth mehema wada karana eka hitha nathi wage ne, ban.",toxic
4123,oya ge post eka kata witharai wada kiyala therenneth ne.,toxic
4124,Oya ge post eka nam wal buruwa boruwata katha karanne.,toxic
4125,"oya ge post eka, uba nam gon harakek ane.",toxic
4126,"mehema wada karana eka, meka nam mole nathi level ekak. ban.",toxic
4127,oya ge post eka nam loku talk karana moda ne hariyata behave karapan.,toxic
4128,"me comment eka danapu eka, uba nam kata witharai wada meka dakka gaman hina yanawa.",toxic
4129,Mokakda me me comment eka danapu eka ge boru karaya wada? hariyata.,toxic
4130,Me wage pissu wage athal danne nathuwa tikak hithapan oya.,toxic
4131,"oya wage kenek, meka nam hitha nathi level ekak. kiyala therenneth ne.",toxic
4132,"Ane me wage wada karana aya, weda bari ane.",toxic
4133,"Hariyata baluwoth oya ge idea eka boru karaya wage ne, ne.",toxic
4134,oya ge kathawa mehema karanne moda yakku wage nisa da? poddak mole pawichchi karapan.,toxic
4135,oya ge reply eka ge kathawa ahuwama gon harakek kiyala hithenawa.,toxic
4136,Me wage boru karaya athal danne nathuwa tikak hithapan oya ge kathawa.,toxic
4137,"me wage wada karana aya, uba nam mole nathi meka dakka gaman hina yanawa.",toxic
4138,"oya ge post eka, uba nam hitha nathi oya wage aya nisa thamai mehema wenne.",toxic
4139,"oya, meka nam awajathaka wage level ekak. comment karanna kalin hithapan.",toxic
4140,Oya ge post eka nam wadak nathi hariyata wada karapan.,toxic
4141,oya ge post eka ge kathawa ahuwama awajathaka wage kiyala hithenawa.,toxic
4142,uba nam weda bari ne machan.,toxic
4143,oya ta kiyanna one gon harakek wage wada nawaththanna kiyala.,toxic
4144,me wage wada karana aya nam gon harakek ne me wage wada nawaththapan.,toxic
4145,Oya ge post eka nam boru karaya machan.,toxic
4146,"me wage wada karana aya, uba nam boru karaya danawada mokakda kiyala.",toxic
4147,Me wage wikarayak athal danne nathuwa tikak hithapan me video eka balala comment karana eka.,toxic
4148,"mehema wada karana eka hariyata weda bari wage wada karanawa, oya wage aya nisa thamai mehema wenne.",toxic
4149,"Hariyata baluwoth oya wage kenek kata witharai wada wage ne, poddak mole pawichchi karapan.",toxic
4150,oya wage kenek gon comment karanna kalin hithapan.,toxic
4151,oya ge post eka mehema karanne gon harakek nisa da? ne.,toxic
4152,Mokakda me me comment eka danapu eka ge wada nodanna wada? thamuse.,toxic
4153,oya wage kenek gon athal karaya tikak igena ganin.,toxic
4154,"oya ge reply eka, meka nam wal buruwa level ekak. kata wahagena inna.",toxic
4155,"Hariyata baluwoth umbala kata witharai wada wage ne, ne.",toxic
4156,"Hariyata baluwoth oya ge reply eka boru karaya wage ne, meka dakka gaman hina yanawa.",toxic
4157,oya ge reply eka nam hariyata therumak nathi ne thamuse.,toxic
4158,Mokakda me oya ge idea eka ge chater wada? oya wage aya nisa thamai mehema wenne.,toxic
4159,oya ge idea eka ge kathawa ahuwama weda bari kiyala hithenawa.,toxic
4160,me comment eka danapu eka ta kiyanna one hariyata therumak nathi wage wada nawaththanna kiyala.,toxic
4161,"mehema wada karana eka, meka nam awajathaka wage level ekak. poddak mole pawichchi karapan.",toxic
4162,"Ane oya ge kathawa, gon hariyata.",toxic
4163,"Ane oya ge idea eka, weda bari danawada mokakda kiyala.",toxic
4164,umbala mehema karanne hariyata therumak nathi nisa da? boruwata katha karanne.,toxic
4165,oya ge reply eka mehema karanne wada nodanna nisa da? hariyata wada karapan.,toxic
4166,Oya ge post eka nam gon kata wahagena inna.,toxic
4167,me comment eka danapu eka ta kiyanna one weda bari wage wada nawaththanna kiyala.,toxic
4168,"oya, meka nam moda yakku wage level ekak. boruwata katha karanne.",toxic
4169,"Ane manda oya wage kenek, wal buruwa wage behave wenne ai? lajja nadda.",toxic
4170,"Ane manda umbala, hitha nathi wage behave wenne ai? me wage wada nawaththapan.",toxic
4171,uba ge kathawa ahuwama wikarayak kiyala hithenawa.,toxic
4172,"me video eka balala comment karana eka, uba nam wal buruwa hariyata wada karapan.",toxic
4173,umbala ta kiyanna one awajathaka wage wage wada nawaththanna kiyala.,toxic
4174,uba hitha nathi hariyata.,toxic
4175,"Hariyata baluwoth me video eka balala comment karana eka hitha nathi wage ne, meka nam athi.",toxic
4176,me wage wada karana aya nam hariyata therumak nathi ne comment karanna kalin hithapan.,toxic
4177,oya nam gon athal karaya ne thamuse.,toxic
4178,"oya ge reply eka, uba nam hariyata therumak nathi hariyata behave karapan.",toxic
4179,Oya ge post eka nam chater oya wage aya nisa thamai mehema wenne.,toxic
4180,"Ane manda me wage wada karana aya, moda wage behave wenne ai? meka nam athi.",toxic
4181,"oya ge kathawa hariyata hariyata therumak nathi wage wada karanawa, comment karanna kalin hithapan.",toxic
4182,"umbala hariyata boru karaya wage wada karanawa, kata wahagena inna.",toxic
4183,"Hariyata baluwoth mehema wada karana eka wadak nathi wage ne, ban.",toxic
4184,"oya hariyata kata witharai wada wage wada karanawa, hariyata wada karapan.",toxic
4185,me video eka balala comment karana eka mehema karanne hariyata therumak nathi nisa da? danawada mokakda kiyala.,toxic
4186,"Ane me comment eka danapu eka, loku talk karana moda tikak igena ganin.",toxic
4187,oya ge kathawa mole nathi hariyata behave karapan.,toxic
4188,oya ge reply eka nam hariyata therumak nathi ne meka nam athi.,toxic
4189,Mokakda me me wage wada karana aya ge moda wada? oya wage aya nisa thamai mehema wenne.,toxic
4190,oya ge kathawa nam moda yakku wage ne ne.,toxic
4191,oya ge post eka mehema karanne hariyata therumak nathi nisa da? machan.,toxic
4192,oya ge kathawa mehema karanne awajathaka wage nisa da? poddak mole pawichchi karapan.,toxic
4193,"oya ge post eka, meka nam gon level ekak. meka dakka gaman hina yanawa.",toxic
4194,"Hariyata baluwoth oya ge wada pissu wage wage ne, danawada mokakda kiyala.",toxic
4195,oya ge idea eka ge kathawa ahuwama chater kiyala hithenawa.,toxic
4196,Mokakda me oya wage kenek ge wada nodanna wada? tikak igena ganin.,toxic
4197,"uba, uba nam boru karaya lajja nadda.",toxic
4198,oya ge post eka nam boru karaya ne machan.,toxic
4199,Mokakda me oya ge reply eka ge weda bari wada? comment karanna kalin hithapan.,toxic
4200,me wage wada karana aya kata witharai wada comment karanna kalin hithapan.,toxic
4201,Mokakda me me video eka balala comment karana eka ge boru karaya wada? machan.,toxic
4202,"oya, uba nam mole nathi meka dakka gaman hina yanawa.",toxic
4203,"Ane manda uba, moda yakku wage wage behave wenne ai? kata wahagena inna.",toxic
4204,oya wage kenek ta kiyanna one moda wage wada nawaththanna kiyala.,toxic
4205,"oya, meka nam wada nodanna level ekak. kata wahagena inna.",toxic
4206,uba mehema karanne weda bari nisa da? comment karanna kalin hithapan.,toxic
4207,Mokakda me umbala ge awajathaka wage wada? ban.,toxic
4208,"Ane me video eka balala comment karana eka, gon harakek oya wage aya nisa thamai mehema wenne.",toxic
4209,"mehema wada karana eka, meka nam chater level ekak. lajja nadda.",toxic
4210,umbala mehema karanne weda bari nisa da? meka dakka gaman hina yanawa.,toxic
4211,"oya ge kathawa, uba nam hitha nathi ban.",toxic
4212,Oya ge post eka nam hariyata therumak nathi oya wage aya nisa thamai mehema wenne.,toxic
4213,oya ge post eka ta kiyanna one chater wage wada nawaththanna kiyala.,toxic
4214,"umbala, uba nam wal buruwa kata wahagena inna.",toxic
4215,Me wage mole nathi athal danne nathuwa tikak hithapan oya wage kenek.,toxic
4216,"me video eka balala comment karana eka, uba nam mole nathi me wage wada nawaththapan.",toxic
4217,me comment eka danapu eka mehema karanne boru karaya nisa da? me wage wada nawaththapan.,toxic
4218,"mehema wada karana eka, uba nam moda yakku wage thamuse.",toxic
4219,me video eka balala comment karana eka nam wal buruwa ne hariyata wada karapan.,toxic
4220,oya ge wada awajathaka wage comment karanna kalin hithapan.,toxic
4221,"Ane oya wage kenek, pissu wage hariyata wada karapan.",toxic
4222,"oya ge post eka hariyata wikarayak wage wada karanawa, ane.",toxic
4223,oya wage kenek mehema karanne hariyata therumak nathi nisa da? comment karanna kalin hithapan.,toxic
4224,"Hariyata baluwoth uba gon harakek wage ne, kiyala therenneth ne.",toxic
4225,"me comment eka danapu eka, uba nam moda yakku wage boruwata katha karanne.",toxic
4226,"Ane me video eka balala comment karana eka, awajathaka wage ane.",toxic
4227,Mokakda me oya ge reply eka ge kata witharai wada wada? ne.,toxic
4228,oya ge idea eka ta kiyanna one gon harakek wage wada nawaththanna kiyala.,toxic
4229,umbala mole kalpana nathi hariyata behave karapan.,toxic
4230,Oya ge post eka nam gon athal karaya boruwata katha karanne.,toxic
4231,"me wage wada karana aya, uba nam wal buruwa ban.",toxic
4232,"oya ge reply eka, meka nam moda yakku wage level ekak. oya wage aya nisa thamai mehema wenne.",toxic
4233,"oya ge idea eka, uba nam chater boruwata katha karanne.",toxic
4234,"oya wage kenek, meka nam moda level ekak. poddak mole pawichchi karapan.",toxic
4235,"me comment eka danapu eka hariyata weda bari wage wada karanawa, oya wage aya nisa thamai mehema wenne.",toxic
4236,"Hariyata baluwoth oya wage kenek wikarayak wage ne, thamuse.",toxic
4237,oya ge post eka ge kathawa ahuwama mole kalpana nathi kiyala hithenawa.,toxic
4238,"me video eka balala comment karana eka, meka nam boru karaya level ekak. hariyata.",toxic
4239,"me video eka balala comment karana eka, uba nam chater comment karanna kalin hithapan.",toxic
4240,mehema wada karana eka nam gon ne kiyala therenneth ne.,toxic
4241,"me comment eka danapu eka, uba nam moda tikak igena ganin.",toxic
4242,Oya ge post eka nam loku talk karana moda tikak igena ganin.,toxic
4243,oya ge wada mehema karanne wada nodanna nisa da? kata wahagena inna.,toxic
4244,Oya ge post eka nam gon harakek meka nam athi.,toxic
4245,mehema wada karana eka ta kiyanna one mole kalpana nathi wage wada nawaththanna kiyala.,toxic
4246,Mokakda me umbala ge gon harakek wada? meka nam athi.,toxic
4247,Mokakda me oya wage kenek ge wal buruwa wada? ban.,toxic
4248,oya ge wada mehema karanne wadak nathi nisa da? comment karanna kalin hithapan.,toxic
4249,oya wage kenek ge kathawa ahuwama boru karaya kiyala hithenawa.,toxic
4250,"oya, meka nam wal buruwa level ekak. tikak igena ganin.",toxic
4251,"Hariyata baluwoth me video eka balala comment karana eka kata witharai wada wage ne, lajja nadda.",toxic
4252,"me wage wada karana aya, uba nam pissu wage kata wahagena inna.",toxic
4253,me video eka balala comment karana eka nam chater ne meka dakka gaman hina yanawa.,toxic
4254,oya ge idea eka ta kiyanna one chater wage wada nawaththanna kiyala.,toxic
