sample_id,text,source_row,review_status,review_reason
SI39090,"Ane uba, gon harakek danawada mokakda kiyala.",39091,needs_review,uncertain_provenance
SI39091,"Ane oya ge kathawa, boru karaya comment karanna kalin hithapan.",39092,needs_review,uncertain_provenance
SI39092,Me wage weda bari athal danne nathuwa tikak hithapan uba.,39093,needs_review,uncertain_provenance
SI39093,"me comment eka danapu eka, meka nam mole kalpana nathi level ekak. ban.",39094,needs_review,uncertain_provenance
SI39094,"oya ge kathawa, uba nam pissu wage kiyala therenneth ne.",39095,needs_review,uncertain_provenance
SI39095,mehema wada karana eka nam wikarayak ne hariyata wada karapan.,39096,needs_review,uncertain_provenance
SI39096,umbala moda hariyata wada karapan.,39097,needs_review,uncertain_provenance
SI39097,Mokakda me oya ge post eka ge wada nodanna wada? hariyata behave karapan.,39098,needs_review,uncertain_provenance
SI39098,"Ane mehema wada karana eka, mole kalpana nathi kata wahagena inna.",39099,needs_review,uncertain_provenance
SI39099,"Ane me comment eka danapu eka, weda bari meka dakka gaman hina yanawa.",39100,needs_review,uncertain_provenance
SI39100,oya ge kathawa kata witharai wada lajja nadda.,39101,needs_review,uncertain_provenance
SI39101,"oya ge reply eka, meka nam moda yakku wage level ekak. tikak igena ganin.",39102,needs_review,uncertain_provenance
SI39102,"oya hariyata mole kalpana nathi wage wada karanawa, meka nam athi.",39103,needs_review,uncertain_provenance
SI39103,"oya ge idea eka, uba nam wada nodanna danawada mokakda kiyala.",39104,needs_review,uncertain_provenance
SI39104,Oya ge post eka nam moda yakku wage me wage wada nawaththapan.,39105,needs_review,uncertain_provenance
SI39105,"me wage wada karana aya, meka nam boru karaya level ekak. meka nam athi.",39106,needs_review,uncertain_provenance
SI39106,"Hariyata baluwoth oya ge reply eka mole kalpana nathi wage ne, poddak mole pawichchi karapan.",39107,needs_review,uncertain_provenance
SI39107,oya ge reply eka ta kiyanna one hitha nathi wage wada nawaththanna kiyala.,39108,needs_review,uncertain_provenance
SI39108,Oya ge post eka nam hitha nathi meka nam athi.,39109,needs_review,uncertain_provenance
SI39109,oya ge wada awajathaka wage kiyala therenneth ne.,39110,needs_review,uncertain_provenance
SI39110,"Ane oya, hitha nathi kata wahagena inna.",39111,needs_review,uncertain_provenance
SI39111,me video eka balala comment karana eka ta kiyanna one gon wage wada nawaththanna kiyala.,39112,needs_review,uncertain_provenance
SI39112,oya nam mole kalpana nathi ne tikak igena ganin.,39113,needs_review,uncertain_provenance
SI39113,oya ge kathawa ge kathawa ahuwama moda yakku wage kiyala hithenawa.,39114,needs_review,uncertain_provenance
SI39114,"Ane mehema wada karana eka, pissu wage hariyata behave karapan.",39115,needs_review,uncertain_provenance
SI39115,"Ane me video eka balala comment karana eka, awajathaka wage meka dakka gaman hina yanawa.",39116,needs_review,uncertain_provenance
SI39116,"Ane manda me comment eka danapu eka, awajathaka wage wage behave wenne ai? thamuse.",39117,needs_review,uncertain_provenance
SI39117,Mokakda me mehema wada karana eka ge gon wada? oya wage aya nisa thamai mehema wenne.,39118,needs_review,uncertain_provenance
SI39118,me wage wada karana aya ta kiyanna one boru karaya wage wada nawaththanna kiyala.,39119,needs_review,uncertain_provenance
SI39119,Me wage kata witharai wada athal danne nathuwa tikak hithapan oya ge post eka.,39120,needs_review,uncertain_provenance
SI39120,"Hariyata baluwoth oya wage kenek loku talk karana moda wage ne, boruwata katha karanne.",39121,needs_review,uncertain_provenance
SI39121,Mokakda me oya ge post eka ge gon athal karaya wada? ban.,39122,needs_review,uncertain_provenance
SI39122,me video eka balala comment karana eka ge kathawa ahuwama mole nathi kiyala hithenawa.,39123,needs_review,uncertain_provenance
SI39123,oya ge idea eka ge kathawa ahuwama gon harakek kiyala hithenawa.,39124,needs_review,uncertain_provenance
SI39124,"Ane oya wage kenek, gon lajja nadda.",39125,needs_review,uncertain_provenance
SI39125,"oya wage kenek, meka nam wadak nathi level ekak. ban.",39126,needs_review,uncertain_provenance
SI39126,Mokakda me oya ge idea eka ge boru karaya wada? boruwata katha karanne.,39127,needs_review,uncertain_provenance
SI39127,"me wage wada karana aya, uba nam chater thamuse.",39128,needs_review,uncertain_provenance
SI39128,"me comment eka danapu eka hariyata awajathaka wage wage wada karanawa, kiyala therenneth ne.",39129,needs_review,uncertain_provenance
SI39129,"me wage wada karana aya hariyata chater wage wada karanawa, meka nam athi.",39130,needs_review,uncertain_provenance
SI39130,"Hariyata baluwoth oya ge idea eka loku talk karana moda wage ne, ban.",39131,needs_review,uncertain_provenance
SI39131,Oya ge post eka nam hitha nathi oya wage aya nisa thamai mehema wenne.,39132,needs_review,uncertain_provenance
SI39132,"Ane umbala, moda machan.",39133,needs_review,uncertain_provenance
SI39133,"uba, meka nam moda level ekak. boruwata katha karanne.",39134,needs_review,uncertain_provenance
SI39134,"mehema wada karana eka hariyata gon wage wada karanawa, comment karanna kalin hithapan.",39135,needs_review,uncertain_provenance
SI39135,oya ge kathawa ge kathawa ahuwama gon athal karaya kiyala hithenawa.,39136,needs_review,uncertain_provenance
SI39136,"oya ge wada hariyata kata witharai wada wage wada karanawa, me wage wada nawaththapan.",39137,needs_review,uncertain_provenance
SI39137,"Ane oya, wal buruwa me wage wada nawaththapan.",39138,needs_review,uncertain_provenance
SI39138,Mokakda me oya wage kenek ge moda yakku wage wada? meka nam athi.,39139,needs_review,uncertain_provenance
SI39139,Me wage chater athal danne nathuwa tikak hithapan uba.,39140,needs_review,uncertain_provenance
SI39140,oya wage kenek ge kathawa ahuwama wikarayak kiyala hithenawa.,39141,needs_review,uncertain_provenance
SI39141,oya ge post eka ge kathawa ahuwama moda yakku wage kiyala hithenawa.,39142,needs_review,uncertain_provenance
SI39142,"me wage wada karana aya, meka nam boru karaya level ekak. poddak mole pawichchi karapan.",39143,needs_review,uncertain_provenance
SI39143,"me video eka balala comment karana eka, meka nam wal buruwa level ekak. ne.",39144,needs_review,uncertain_provenance
SI39144,oya wadak nathi tikak igena ganin.,39145,needs_review,uncertain_provenance
SI39145,"Ane manda oya ge wada, hitha nathi wage behave wenne ai? tikak igena ganin.",39146,needs_review,uncertain_provenance
SI39146,Me wage gon harakek athal danne nathuwa tikak hithapan me video eka balala comment karana eka.,39147,needs_review,uncertain_provenance
SI39147,"mehema wada karana eka, meka nam loku talk karana moda level ekak. thamuse.",39148,needs_review,uncertain_provenance
SI39148,"oya ge reply eka, uba nam awajathaka wage hariyata.",39149,needs_review,uncertain_provenance
SI39149,"oya, meka nam hariyata therumak nathi level ekak. tikak igena ganin.",39150,needs_review,uncertain_provenance
SI39150,"Ane manda oya ge idea eka, wadak nathi wage behave wenne ai? meka dakka gaman hina yanawa.",39151,needs_review,uncertain_provenance
SI39151,oya wage kenek ge me wage loku talk karana moda comment dakkama epa wenawa.,39152,needs_review,uncertain_provenance
SI39152,"Ane oya ge idea eka, gon athal karaya meka nam athi.",39153,needs_review,uncertain_provenance
SI39153,Oya ge post eka nam mole nathi hariyata wada karapan.,39154,needs_review,uncertain_provenance
SI39154,"Hariyata baluwoth oya ge wada wadak nathi wage ne, meka dakka gaman hina yanawa.",39155,needs_review,uncertain_provenance
SI39155,"oya, meka nam wada nodanna level ekak. meka nam athi.",39156,needs_review,uncertain_provenance
SI39156,"umbala hariyata gon athal karaya wage wada karanawa, hariyata behave karapan.",39157,needs_review,uncertain_provenance
SI39157,me comment eka danapu eka mehema karanne wal buruwa nisa da? meka dakka gaman hina yanawa.,39158,needs_review,uncertain_provenance
SI39158,"oya wage kenek hariyata wal buruwa wage wada karanawa, ban.",39159,needs_review,uncertain_provenance
SI39159,oya ge wada mehema karanne wikarayak nisa da? comment karanna kalin hithapan.,39160,needs_review,uncertain_provenance
SI39160,oya ge wada ta kiyanna one mole kalpana nathi wage wada nawaththanna kiyala.,39161,needs_review,uncertain_provenance
SI39161,"Ane manda uba, mole nathi wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",39162,needs_review,uncertain_provenance
SI39162,"Ane me comment eka danapu eka, wal buruwa machan.",39163,needs_review,uncertain_provenance
SI39163,"oya ge post eka, meka nam loku talk karana moda level ekak. me wage wada nawaththapan.",39164,needs_review,uncertain_provenance
SI39164,"Ane manda me comment eka danapu eka, weda bari wage behave wenne ai? lajja nadda.",39165,needs_review,uncertain_provenance
SI39165,"oya ge kathawa, meka nam kata witharai wada level ekak. meka dakka gaman hina yanawa.",39166,needs_review,uncertain_provenance
SI39166,"Ane manda oya ge wada, moda wage behave wenne ai? machan.",39167,needs_review,uncertain_provenance
SI39167,me video eka balala comment karana eka ge me wage gon athal karaya comment dakkama epa wenawa.,39168,needs_review,uncertain_provenance
SI39168,"Hariyata baluwoth oya wage kenek hitha nathi wage ne, kata wahagena inna.",39169,needs_review,uncertain_provenance
SI39169,Mokakda me me video eka balala comment karana eka ge chater wada? ne.,39170,needs_review,uncertain_provenance
SI39170,me wage wada karana aya nam chater ne oya wage aya nisa thamai mehema wenne.,39171,needs_review,uncertain_provenance
SI39171,"oya ge reply eka, meka nam gon level ekak. oya wage aya nisa thamai mehema wenne.",39172,needs_review,uncertain_provenance
SI39172,"Ane oya ge idea eka, mole kalpana nathi kiyala therenneth ne.",39173,needs_review,uncertain_provenance
SI39173,mehema wada karana eka ta kiyanna one boru karaya wage wada nawaththanna kiyala.,39174,needs_review,uncertain_provenance
SI39174,"Ane uba, boru karaya oya wage aya nisa thamai mehema wenne.",39175,needs_review,uncertain_provenance
SI39175,"Hariyata baluwoth oya awajathaka wage wage ne, ban.",39176,needs_review,uncertain_provenance
SI39176,"oya ge idea eka, uba nam gon boruwata katha karanne.",39177,needs_review,uncertain_provenance
SI39177,"umbala, uba nam gon danawada mokakda kiyala.",39178,needs_review,uncertain_provenance
SI39178,oya nam kata witharai wada ne ban.,39179,needs_review,uncertain_provenance
SI39179,oya ge kathawa ge me wage moda comment dakkama epa wenawa.,39180,needs_review,uncertain_provenance
SI39180,oya ge reply eka mehema karanne hitha nathi nisa da? tikak igena ganin.,39181,needs_review,uncertain_provenance
SI39181,"me video eka balala comment karana eka, meka nam wadak nathi level ekak. tikak igena ganin.",39182,needs_review,uncertain_provenance
SI39182,me comment eka danapu eka nam awajathaka wage ne kata wahagena inna.,39183,needs_review,uncertain_provenance
SI39183,mehema wada karana eka ge kathawa ahuwama weda bari kiyala hithenawa.,39184,needs_review,uncertain_provenance
SI39184,"uba, meka nam gon harakek level ekak. oya wage aya nisa thamai mehema wenne.",39185,needs_review,uncertain_provenance
SI39185,"me video eka balala comment karana eka hariyata moda wage wada karanawa, oya wage aya nisa thamai mehema wenne.",39186,needs_review,uncertain_provenance
SI39186,oya ge wada ta kiyanna one hitha nathi wage wada nawaththanna kiyala.,39187,needs_review,uncertain_provenance
SI39187,Oya ge post eka nam wada nodanna kata wahagena inna.,39188,needs_review,uncertain_provenance
SI39188,"Hariyata baluwoth oya ge idea eka moda wage ne, hariyata.",39189,needs_review,uncertain_provenance
SI39189,oya ge kathawa nam chater ne ane.,39190,needs_review,uncertain_provenance
SI39190,"oya ge wada hariyata gon harakek wage wada karanawa, me wage wada nawaththapan.",39191,needs_review,uncertain_provenance
SI39191,Me wage gon harakek athal danne nathuwa tikak hithapan mehema wada karana eka.,39192,needs_review,uncertain_provenance
SI39192,"Ane me wage wada karana aya, moda meka nam athi.",39193,needs_review,uncertain_provenance
SI39193,me wage wada karana aya ta kiyanna one hitha nathi wage wada nawaththanna kiyala.,39194,needs_review,uncertain_provenance
SI39194,"Ane manda me comment eka danapu eka, chater wage behave wenne ai? kata wahagena inna.",39195,needs_review,uncertain_provenance
SI39195,"Hariyata baluwoth umbala chater wage ne, ban.",39196,needs_review,uncertain_provenance
SI39196,"Ane manda oya ge kathawa, moda yakku wage wage behave wenne ai? kiyala therenneth ne.",39197,needs_review,uncertain_provenance
SI39197,"Hariyata baluwoth umbala wadak nathi wage ne, oya wage aya nisa thamai mehema wenne.",39198,needs_review,uncertain_provenance
SI39198,"Hariyata baluwoth oya moda wage ne, machan.",39199,needs_review,uncertain_provenance
SI39199,"Hariyata baluwoth mehema wada karana eka chater wage ne, hariyata wada karapan.",39200,needs_review,uncertain_provenance
SI39200,oya wage kenek mehema karanne hariyata therumak nathi nisa da? machan.,39201,needs_review,uncertain_provenance
SI39201,"Ane manda oya ge idea eka, awajathaka wage wage behave wenne ai? danawada mokakda kiyala.",39202,needs_review,uncertain_provenance
SI39202,Me wage wada nodanna athal danne nathuwa tikak hithapan me video eka balala comment karana eka.,39203,needs_review,uncertain_provenance
SI39203,"Hariyata baluwoth oya wage kenek gon athal karaya wage ne, machan.",39204,needs_review,uncertain_provenance
SI39204,"uba, uba nam wada nodanna oya wage aya nisa thamai mehema wenne.",39205,needs_review,uncertain_provenance
SI39205,me comment eka danapu eka mehema karanne gon athal karaya nisa da? tikak igena ganin.,39206,needs_review,uncertain_provenance
SI39206,umbala nam kata witharai wada ne oya wage aya nisa thamai mehema wenne.,39207,needs_review,uncertain_provenance
SI39207,"Ane me wage wada karana aya, pissu wage ane.",39208,needs_review,uncertain_provenance
SI39208,oya ge kathawa moda yakku wage danawada mokakda kiyala.,39209,needs_review,uncertain_provenance
SI39209,"me wage wada karana aya hariyata weda bari wage wada karanawa, danawada mokakda kiyala.",39210,needs_review,uncertain_provenance
SI39210,oya ge kathawa weda bari danawada mokakda kiyala.,39211,needs_review,uncertain_provenance
SI39211,"oya wage kenek hariyata wadak nathi wage wada karanawa, ane.",39212,needs_review,uncertain_provenance
SI39212,oya ge reply eka ta kiyanna one gon athal karaya wage wada nawaththanna kiyala.,39213,needs_review,uncertain_provenance
SI39213,me comment eka danapu eka wal buruwa poddak mole pawichchi karapan.,39214,needs_review,uncertain_provenance
SI39214,oya wage kenek mole kalpana nathi tikak igena ganin.,39215,needs_review,uncertain_provenance
SI39215,"Ane umbala, hitha nathi oya wage aya nisa thamai mehema wenne.",39216,needs_review,uncertain_provenance
SI39216,oya ge wada mehema karanne weda bari nisa da? ban.,39217,needs_review,uncertain_provenance
SI39217,mehema wada karana eka ge me wage wal buruwa comment dakkama epa wenawa.,39218,needs_review,uncertain_provenance
SI39218,Mokakda me me wage wada karana aya ge weda bari wada? thamuse.,39219,needs_review,uncertain_provenance
