id,SINGLISH,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,avatar_url,original_text,text,original_label,label,clean_text,text_length,word_count,language_type,suspicious_subtitle,removal_reason,normalized_for_dedup,duplicate_flag,label_conflict,manual_review
26237,neno namuth neno thakshanaya kala nohekkak apata pasugiya wasara [Unkown] thula neno thakshanaya thibuni,,,,,,,,,,,neno namuth neno thakshanaya kala nohekkak apata pasugiya wasara [Unkown] thula neno thakshanaya thibuni,neno namuth neno thakshanaya kala nohekkak apata pasugiya wasara [Unkown] thula neno thakshanaya thibuni,,,neno namuth neno thakshanaya kala nohekkak apata pasugiya wasara [unkown] thula neno thakshanaya thibuni,104,14,Singlish,True,,neno namuth neno thakshanaya kala nohekkak apata pasugiya wasara [unkown] thula neno thakshanaya thibuni,False,False,True
26238,api pasugiya awurudu [Unkown] thula neno thakshanaya thibuna [Unkown] mama kopamana kalayak eliyata giyada [Unkown],,,,,,,,,,,api pasugiya awurudu [Unkown] thula neno thakshanaya thibuna [Unkown] mama kopamana kalayak eliyata giyada [Unkown],api pasugiya awurudu [Unkown] thula neno thakshanaya thibuna [Unkown] mama kopamana kalayak eliyata giyada [Unkown],,,api pasugiya awurudu [unkown] thula neno thakshanaya thibuna [unkown] mama kopamana kalayak eliyata giyada [unkown],115,15,Singlish,True,,api pasugiya awurudu [unkown] thula neno thakshanaya thibuna [unkown] mama kopamana kalayak eliyata giyada [unkown],False,False,True
26240,mata oben prashna kihipayak eseemata awashya namuth mata wasara [Unkown] kin pareekshana kihipayak kireemata awashyayi,,,,,,,,,,,mata oben prashna kihipayak eseemata awashya namuth mata wasara [Unkown] kin pareekshana kihipayak kireemata awashyayi,mata oben prashna kihipayak eseemata awashya namuth mata wasara [Unkown] kin pareekshana kihipayak kireemata awashyayi,,,mata oben prashna kihipayak eseemata awashya namuth mata wasara [unkown] kin pareekshana kihipayak kireemata awashyayi,118,15,Singlish,True,,mata oben prashna kihipayak eseemata awashya namuth mata wasara [unkown] kin pareekshana kihipayak kireemata awashyayi,False,False,True
26241,namuth mata awurudu [Unkown] obata heki nam den eyayi,,,,,,,,,,,namuth mata awurudu [Unkown] obata heki nam den eyayi,namuth mata awurudu [Unkown] obata heki nam den eyayi,,,namuth mata awurudu [unkown] obata heki nam den eyayi,53,9,Singlish,True,,namuth mata awurudu [unkown] obata heki nam den eyayi,False,False,True
26244,[Unkown] obata newatha kiyanna puluwanda ohuwa ethanin iwath karanna kiyala,,,,,,,,,,,[Unkown] obata newatha kiyanna puluwanda ohuwa ethanin iwath karanna kiyala,[Unkown] obata newatha kiyanna puluwanda ohuwa ethanin iwath karanna kiyala,,,[unkown] obata newatha kiyanna puluwanda ohuwa ethanin iwath karanna kiyala,75,10,Singlish,True,,[unkown] obata newatha kiyanna puluwanda ohuwa ethanin iwath karanna kiyala,False,False,True
26245,oba onewata wada prathikriya kireema [Unkown] eyi obata eya notherenne ohu api siyallanma mara damayi,,,,,,,,,,,oba onewata wada prathikriya kireema [Unkown] eyi obata eya notherenne ohu api siyallanma mara damayi,oba onewata wada prathikriya kireema [Unkown] eyi obata eya notherenne ohu api siyallanma mara damayi,,,oba onewata wada prathikriya kireema [unkown] eyi obata eya notherenne ohu api siyallanma mara damayi,101,15,Singlish,True,,oba onewata wada prathikriya kireema [unkown] eyi obata eya notherenne ohu api siyallanma mara damayi,False,False,True
26247,oyata merenna ona apiwa [Unkown],,,,,,,,,,,oyata merenna ona apiwa [Unkown],oyata merenna ona apiwa [Unkown],,,oyata merenna ona apiwa [unkown],32,5,Singlish,True,,oyata merenna ona apiwa [unkown],False,False,True
26248,owunta meweni de samanga katayuthu kala heki nam eyin ethi yahapatha kumakda [Unkown],,,,,,,,,,,owunta meweni de samanga katayuthu kala heki nam eyin ethi yahapatha kumakda [Unkown],owunta meweni de samanga katayuthu kala heki nam eyin ethi yahapatha kumakda [Unkown],,,owunta meweni de samanga katayuthu kala heki nam eyin ethi yahapatha kumakda [unkown],85,13,Singlish,True,,owunta meweni de samanga katayuthu kala heki nam eyin ethi yahapatha kumakda [unkown],False,False,True
26252,yaluwane karunakara ma samanga enna [Unkown] oba kohewath yanne nehe,,,,,,,,,,,yaluwane karunakara ma samanga enna [Unkown] oba kohewath yanne nehe,yaluwane karunakara ma samanga enna [Unkown] oba kohewath yanne nehe,,,yaluwane karunakara ma samanga enna [unkown] oba kohewath yanne nehe,68,10,Singlish,True,,yaluwane karunakara ma samanga enna [unkown] oba kohewath yanne nehe,False,False,True
26253,oba pissu dora arinne keseda [Unkown],,,,,,,,,,,oba pissu dora arinne keseda [Unkown],oba pissu dora arinne keseda [Unkown],,,oba pissu dora arinne keseda [unkown],37,6,Singlish,True,,oba pissu dora arinne keseda [unkown],False,False,True
26254,kamak nehe ohuta awashya wuye ohuge [Unkown] thuna deka ekayi,,,,,,,,,,,kamak nehe ohuta awashya wuye ohuge [Unkown] thuna deka ekayi,kamak nehe ohuta awashya wuye ohuge [Unkown] thuna deka ekayi,,,kamak nehe ohuta awashya wuye ohuge [unkown] thuna deka ekayi,61,10,Singlish,True,,kamak nehe ohuta awashya wuye ohuge [unkown] thuna deka ekayi,False,False,True
26259,ithin oya kiyanawa [Unkown] lesar wage dewal thiyenawa kiyala eyawa hariyatama keliwalata kapaganna puluwan kiyala,,,,,,,,,,,ithin oya kiyanawa [Unkown] lesar wage dewal thiyenawa kiyala eyawa hariyatama keliwalata kapaganna puluwan kiyala,ithin oya kiyanawa [Unkown] lesar wage dewal thiyenawa kiyala eyawa hariyatama keliwalata kapaganna puluwan kiyala,,,ithin oya kiyanawa [unkown] lesar wage dewal thiyenawa kiyala eyawa hariyatama keliwalata kapaganna puluwan kiyala,114,15,Singlish,True,,ithin oya kiyanawa [unkown] lesar wage dewal thiyenawa kiyala eyawa hariyatama keliwalata kapaganna puluwan kiyala,False,False,True
26261,apata mewa nisekawama laba gatha hekida namuth eyin siduwana yahapatha kumakda [Unkown],,,,,,,,,,,apata mewa nisekawama laba gatha hekida namuth eyin siduwana yahapatha kumakda [Unkown],apata mewa nisekawama laba gatha hekida namuth eyin siduwana yahapatha kumakda [Unkown],,,apata mewa nisekawama laba gatha hekida namuth eyin siduwana yahapatha kumakda [unkown],87,12,Singlish,True,,apata mewa nisekawama laba gatha hekida namuth eyin siduwana yahapatha kumakda [unkown],False,False,True
26272,saha mage samanya dainika gasthuwa [Unkown] api ohuwa alla gaththath nethath obata eya lebuna,,,,,,,,,,,saha mage samanya dainika gasthuwa [Unkown] api ohuwa alla gaththath nethath obata eya lebuna,saha mage samanya dainika gasthuwa [Unkown] api ohuwa alla gaththath nethath obata eya lebuna,,,saha mage samanya dainika gasthuwa [unkown] api ohuwa alla gaththath nethath obata eya lebuna,93,14,Singlish,True,,saha mage samanya dainika gasthuwa [unkown] api ohuwa alla gaththath nethath obata eya lebuna,False,False,True
26277,oba eya laba gaththa [Unkown] brendi naduwak saha oba diwa aharaya mila dee ganna,,,,,,,,,,,oba eya laba gaththa [Unkown] brendi naduwak saha oba diwa aharaya mila dee ganna,oba eya laba gaththa [Unkown] brendi naduwak saha oba diwa aharaya mila dee ganna,,,oba eya laba gaththa [unkown] brendi naduwak saha oba diwa aharaya mila dee ganna,81,14,Singlish,True,,oba eya laba gaththa [unkown] brendi naduwak saha oba diwa aharaya mila dee ganna,False,False,True
26280,me met [Unkown] mama dannawa ohu kawuda kiyala,,,,,,,,,,,me met [Unkown] mama dannawa ohu kawuda kiyala,me met [Unkown] mama dannawa ohu kawuda kiyala,,,me met [unkown] mama dannawa ohu kawuda kiyala,46,8,Singlish,True,,me met [unkown] mama dannawa ohu kawuda kiyala,False,False,True
26286,mora newatha ehi sitina wita api methenin pitawa yanne eyi [Unkown],,,,,,,,,,,mora newatha ehi sitina wita api methenin pitawa yanne eyi [Unkown],mora newatha ehi sitina wita api methenin pitawa yanne eyi [Unkown],,,mora newatha ehi sitina wita api methenin pitawa yanne eyi [unkown],67,11,Singlish,True,,mora newatha ehi sitina wita api methenin pitawa yanne eyi [unkown],False,False,True
26293,e [Unkown] ayiwo [Unkown] see mon meda upagranthaya balanna,,,,,,,,,,,e [Unkown] ayiwo [Unkown] see mon meda upagranthaya balanna,e [Unkown] ayiwo [Unkown] see mon meda upagranthaya balanna,,,e [unkown] ayiwo [unkown] see mon meda upagranthaya balanna,59,9,Singlish,True,,e [unkown] ayiwo [unkown] see mon meda upagranthaya balanna,False,False,True
26294,[Unkown] [Unkown] meda upagranthaya mata pahe thibuna,,,,,,,,,,,[Unkown] [Unkown] meda upagranthaya mata pahe thibuna,[Unkown] [Unkown] meda upagranthaya mata pahe thibuna,,,[unkown] [unkown] meda upagranthaya mata pahe thibuna,53,7,Singlish,True,,[unkown] [unkown] meda upagranthaya mata pahe thibuna,False,False,True
26295,mokakda ara [Unkown] eka galawala thibbe,,,,,,,,,,,mokakda ara [Unkown] eka galawala thibbe,mokakda ara [Unkown] eka galawala thibbe,,,mokakda ara [unkown] eka galawala thibbe,40,6,Singlish,True,,mokakda ara [unkown] eka galawala thibbe,False,False,True
26296,ohu [Unkown] kada pompaya arambha karayi,,,,,,,,,,,ohu [Unkown] kada pompaya arambha karayi,ohu [Unkown] kada pompaya arambha karayi,,,ohu [unkown] kada pompaya arambha karayi,40,6,Singlish,True,,ohu [unkown] kada pompaya arambha karayi,False,False,True
26297,ehidee [Unkown] pompa karayi,,,,,,,,,,,ehidee [Unkown] pompa karayi,ehidee [Unkown] pompa karayi,,,ehidee [unkown] pompa karayi,28,4,Singlish,True,,ehidee [unkown] pompa karayi,False,False,True
26300,oya eyawa oluwata gaththada ne ne eya passen [Unkown] nedda [Unkown],,,,,,,,,,,oya eyawa oluwata gaththada ne ne eya passen [Unkown] nedda [Unkown],oya eyawa oluwata gaththada ne ne eya passen [Unkown] nedda [Unkown],,,oya eyawa oluwata gaththada ne ne eya passen [unkown] nedda [unkown],68,11,Singlish,True,,oya eyawa oluwata gaththada ne ne eya passen [unkown] nedda [unkown],False,False,True
26301,api eyawa stheera lesa pompa kala yuthuda [Unkown],,,,,,,,,,,api eyawa stheera lesa pompa kala yuthuda [Unkown],api eyawa stheera lesa pompa kala yuthuda [Unkown],,,api eyawa stheera lesa pompa kala yuthuda [unkown],50,8,Singlish,True,,api eyawa stheera lesa pompa kala yuthuda [unkown],False,False,True
26302,ohuta beral thunak thabagena sitiya noheka oba kawada ho meya kara thibeda [Unkown],,,,,,,,,,,ohuta beral thunak thabagena sitiya noheka oba kawada ho meya kara thibeda [Unkown],ohuta beral thunak thabagena sitiya noheka oba kawada ho meya kara thibeda [Unkown],,,ohuta beral thunak thabagena sitiya noheka oba kawada ho meya kara thibeda [unkown],83,13,Singlish,True,,ohuta beral thunak thabagena sitiya noheka oba kawada ho meya kara thibeda [unkown],False,False,True
26303,ohu apiwa gilwanna uthsaha karanawa miya giya [Unkown] [Unkown] [Unkown],,,,,,,,,,,ohu apiwa gilwanna uthsaha karanawa miya giya [Unkown] [Unkown] [Unkown],ohu apiwa gilwanna uthsaha karanawa miya giya [Unkown] [Unkown] [Unkown],,,ohu apiwa gilwanna uthsaha karanawa miya giya [unkown] [unkown] [unkown],72,10,Singlish,True,,ohu apiwa gilwanna uthsaha karanawa miya giya [unkown] [unkown] [unkown],False,False,True
26310,lamayi [Unkown] eke [Unkown] eka langa sellam karanawa kohomada oya [Unkown] [Unkown] walin wage,,,,,,,,,,,lamayi [Unkown] eke [Unkown] eka langa sellam karanawa kohomada oya [Unkown] [Unkown] walin wage,lamayi [Unkown] eke [Unkown] eka langa sellam karanawa kohomada oya [Unkown] [Unkown] walin wage,,,lamayi [unkown] eke [unkown] eka langa sellam karanawa kohomada oya [unkown] [unkown] walin wage,96,14,Singlish,True,,lamayi [unkown] eke [unkown] eka langa sellam karanawa kohomada oya [unkown] [unkown] walin wage,False,False,True
26311,oya [Unkown] [Unkown] wala kenek wage mata awurudu [Unkown] denna mata eka lebenawa,,,,,,,,,,,oya [Unkown] [Unkown] wala kenek wage mata awurudu [Unkown] denna mata eka lebenawa,oya [Unkown] [Unkown] wala kenek wage mata awurudu [Unkown] denna mata eka lebenawa,,,oya [unkown] [unkown] wala kenek wage mata awurudu [unkown] denna mata eka lebenawa,83,13,Singlish,True,,oya [unkown] [unkown] wala kenek wage mata awurudu [unkown] denna mata eka lebenawa,False,False,True
26313,ballanta kawana [Unkown] sadda mata kawadawath ehenne nehe,,,,,,,,,,,ballanta kawana [Unkown] sadda mata kawadawath ehenne nehe,ballanta kawana [Unkown] sadda mata kawadawath ehenne nehe,,,ballanta kawana [unkown] sadda mata kawadawath ehenne nehe,58,8,Singlish,True,,ballanta kawana [unkown] sadda mata kawadawath ehenne nehe,False,False,True
26317,saragee hm wedimal [Unkown] pera mama kumakda [Unkown],,,,,,,,,,,saragee hm wedimal [Unkown] pera mama kumakda [Unkown],saragee hm wedimal [Unkown] pera mama kumakda [Unkown],,,saragee hm wedimal [unkown] pera mama kumakda [unkown],54,8,Singlish,True,,saragee hm wedimal [unkown] pera mama kumakda [unkown],False,False,True
26320,adareyi he [Unkown] mage kusalanaya newatha gena enna,,,,,,,,,,,adareyi he [Unkown] mage kusalanaya newatha gena enna,adareyi he [Unkown] mage kusalanaya newatha gena enna,,,adareyi he [unkown] mage kusalanaya newatha gena enna,53,8,Singlish,True,,adareyi he [unkown] mage kusalanaya newatha gena enna,False,False,True
26322,leman samanga the koppayakata adaraya kireemata obata yamak daragatha hekida [Unkown],,,,,,,,,,,leman samanga the koppayakata adaraya kireemata obata yamak daragatha hekida [Unkown],leman samanga the koppayakata adaraya kireemata obata yamak daragatha hekida [Unkown],,,leman samanga the koppayakata adaraya kireemata obata yamak daragatha hekida [unkown],85,11,Singlish,True,,leman samanga the koppayakata adaraya kireemata obata yamak daragatha hekida [unkown],False,False,True
26323,[Unkown] eyage upandina theggata adareyi eya koheda inne,,,,,,,,,,,[Unkown] eyage upandina theggata adareyi eya koheda inne,[Unkown] eyage upandina theggata adareyi eya koheda inne,,,[unkown] eyage upandina theggata adareyi eya koheda inne,56,8,Singlish,True,,[unkown] eyage upandina theggata adareyi eya koheda inne,False,False,True
26324,ohu ehi wadi wee sitinne koheda [Unkown],,,,,,,,,,,ohu ehi wadi wee sitinne koheda [Unkown],ohu ehi wadi wee sitinne koheda [Unkown],,,ohu ehi wadi wee sitinne koheda [unkown],40,7,Singlish,True,,ohu ehi wadi wee sitinne koheda [unkown],False,False,True
26325,adi thunak gemburu [Unkown] ethulata enawa,,,,,,,,,,,adi thunak gemburu [Unkown] ethulata enawa,adi thunak gemburu [Unkown] ethulata enawa,,,adi thunak gemburu [unkown] ethulata enawa,42,6,Singlish,True,,adi thunak gemburu [unkown] ethulata enawa,False,False,True
26330,oba hondin sitinu etha karadara weemata kisiwak netha mama meyin [Unkown],,,,,,,,,,,oba hondin sitinu etha karadara weemata kisiwak netha mama meyin [Unkown],oba hondin sitinu etha karadara weemata kisiwak netha mama meyin [Unkown],,,oba hondin sitinu etha karadara weemata kisiwak netha mama meyin [unkown],73,11,Singlish,True,,oba hondin sitinu etha karadara weemata kisiwak netha mama meyin [unkown],False,False,True
26331,[Unkown] [Unkown] [Unkown] saha ram bothalayak mama daruwanta kiyannam,,,,,,,,,,,[Unkown] [Unkown] [Unkown] saha ram bothalayak mama daruwanta kiyannam,[Unkown] [Unkown] [Unkown] saha ram bothalayak mama daruwanta kiyannam,,,[unkown] [unkown] [unkown] saha ram bothalayak mama daruwanta kiyannam,70,9,Singlish,True,,[unkown] [unkown] [unkown] saha ram bothalayak mama daruwanta kiyannam,False,False,True
26333,matin oba obema adhikariya matha muhudu werala wasa damannada mata thawath adhikariyak awashyada [Unkown],,,,,,,,,,,matin oba obema adhikariya matha muhudu werala wasa damannada mata thawath adhikariyak awashyada [Unkown],matin oba obema adhikariya matha muhudu werala wasa damannada mata thawath adhikariyak awashyada [Unkown],,,matin oba obema adhikariya matha muhudu werala wasa damannada mata thawath adhikariyak awashyada [unkown],105,14,Singlish,True,,matin oba obema adhikariya matha muhudu werala wasa damannada mata thawath adhikariyak awashyada [unkown],False,False,True
26335,peya [Unkown] mama ekata ekanga wune nehe,,,,,,,,,,,peya [Unkown] mama ekata ekanga wune nehe,peya [Unkown] mama ekata ekanga wune nehe,,,peya [unkown] mama ekata ekanga wune nehe,41,7,Singlish,True,,peya [unkown] mama ekata ekanga wune nehe,False,False,True
26337,met [Unkown] namethi tharunaya owun sagara widya ayathanayen ewana wisheshagnaya kawuda [Unkown],,,,,,,,,,,met [Unkown] namethi tharunaya owun sagara widya ayathanayen ewana wisheshagnaya kawuda [Unkown],met [Unkown] namethi tharunaya owun sagara widya ayathanayen ewana wisheshagnaya kawuda [Unkown],,,met [unkown] namethi tharunaya owun sagara widya ayathanayen ewana wisheshagnaya kawuda [unkown],96,12,Singlish,True,,met [unkown] namethi tharunaya owun sagara widya ayathanayen ewana wisheshagnaya kawuda [unkown],False,False,True
26346,diyakadanayen obbata noyana [Unkown] diyath kireemak thibe,,,,,,,,,,,diyakadanayen obbata noyana [Unkown] diyath kireemak thibe,diyakadanayen obbata noyana [Unkown] diyath kireemak thibe,,,diyakadanayen obbata noyana [unkown] diyath kireemak thibe,58,7,Singlish,True,,diyakadanayen obbata noyana [unkown] diyath kireemak thibe,False,False,True
26349,sagara widya ayathanaye [Unkown] met [Unkown] oba kawuda [Unkown],,,,,,,,,,,sagara widya ayathanaye [Unkown] met [Unkown] oba kawuda [Unkown],sagara widya ayathanaye [Unkown] met [Unkown] oba kawuda [Unkown],,,sagara widya ayathanaye [unkown] met [unkown] oba kawuda [unkown],65,9,Singlish,True,,sagara widya ayathanaye [unkown] met [unkown] oba kawuda [unkown],False,False,True
26355,monatharam [Unkown] ape mithraya mora,,,,,,,,,,,monatharam [Unkown] ape mithraya mora,monatharam [Unkown] ape mithraya mora,,,monatharam [unkown] ape mithraya mora,37,5,Singlish,True,,monatharam [unkown] ape mithraya mora,False,False,True
26356,mokakda ara [Unkown] bagayak hmm [Unkown] beg ekak pent ekakin aha,,,,,,,,,,,mokakda ara [Unkown] bagayak hmm [Unkown] beg ekak pent ekakin aha,mokakda ara [Unkown] bagayak hmm [Unkown] beg ekak pent ekakin aha,,,mokakda ara [unkown] bagayak hmm [unkown] beg ekak pent ekakin aha,66,11,Singlish,True,,mokakda ara [unkown] bagayak hmm [unkown] beg ekak pent ekakin aha,False,False,True
26357,[Unkown] bagayak hmm [Unkown] beg ekak [Unkown] puluwan aha mokakda,,,,,,,,,,,[Unkown] bagayak hmm [Unkown] beg ekak [Unkown] puluwan aha mokakda,[Unkown] bagayak hmm [Unkown] beg ekak [Unkown] puluwan aha mokakda,,,[unkown] bagayak hmm [unkown] beg ekak [unkown] puluwan aha mokakda,67,10,Singlish,True,,[unkown] bagayak hmm [unkown] beg ekak [unkown] puluwan aha mokakda,False,False,True
26358,mama hithuwa wagema ohu dakunu muhude galf ela samanga methenata pawee giyada [Unkown],,,,,,,,,,,mama hithuwa wagema ohu dakunu muhude galf ela samanga methenata pawee giyada [Unkown],mama hithuwa wagema ohu dakunu muhude galf ela samanga methenata pawee giyada [Unkown],,,mama hithuwa wagema ohu dakunu muhude galf ela samanga methenata pawee giyada [unkown],86,13,Singlish,True,,mama hithuwa wagema ohu dakunu muhude galf ela samanga methenata pawee giyada [unkown],False,False,True
