id,SINGLISH,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,avatar_url,original_text,text,original_label,label,clean_text,text_length,word_count,language_type,suspicious_subtitle,removal_reason,normalized_for_dedup,duplicate_flag,label_conflict,manual_review
24650,ow mama me kalpana kale oba weni [Unkown] ochchara karakewilla ethi karanne kumak deyi kiya oba kiyanne api kumak kala yuthuda kiyayi,,,,,,,,,,,ow mama me kalpana kale oba weni [Unkown] ochchara karakewilla ethi karanne kumak deyi kiya oba kiyanne api kumak kala yuthuda kiyayi,ow mama me kalpana kale oba weni [Unkown] ochchara karakewilla ethi karanne kumak deyi kiya oba kiyanne api kumak kala yuthuda kiyayi,,,ow mama me kalpana kale oba weni [unkown] ochchara karakewilla ethi karanne kumak deyi kiya oba kiyanne api kumak kala yuthuda kiyayi,133,22,Singlish,True,subtitle_noise,ow mama me kalpana kale oba weni [unkown] ochchara karakewilla ethi karanne kumak deyi kiya oba kiyanne api kumak kala yuthuda kiyayi,False,False,False
24653,eya obata samana nam owun enathuru api mehima wadi wemu [Unkown] netha namuth mata pen pihiyak thibe,,,,,,,,,,,eya obata samana nam owun enathuru api mehima wadi wemu [Unkown] netha namuth mata pen pihiyak thibe,eya obata samana nam owun enathuru api mehima wadi wemu [Unkown] netha namuth mata pen pihiyak thibe,,,eya obata samana nam owun enathuru api mehima wadi wemu [unkown] netha namuth mata pen pihiyak thibe,100,17,Singlish,True,subtitle_noise,eya obata samana nam owun enathuru api mehima wadi wemu [unkown] netha namuth mata pen pihiyak thibe,False,False,False
24658,mama kemathiyi oba wediya katha nokaranne nam api motar rathayak apa wenuwen nathara nokalahoth kumak kala yuthuda [Unkown],,,,,,,,,,,mama kemathiyi oba wediya katha nokaranne nam api motar rathayak apa wenuwen nathara nokalahoth kumak kala yuthuda [Unkown],mama kemathiyi oba wediya katha nokaranne nam api motar rathayak apa wenuwen nathara nokalahoth kumak kala yuthuda [Unkown],,,mama kemathiyi oba wediya katha nokaranne nam api motar rathayak apa wenuwen nathara nokalahoth kumak kala yuthuda [unkown],123,18,Singlish,True,subtitle_noise,mama kemathiyi oba wediya katha nokaranne nam api motar rathayak apa wenuwen nathara nokalahoth kumak kala yuthuda [unkown],False,False,False
24672,[Unkown] wada athapaya balawath bawa mama eka warak oppu kara penwuye eyi oba obe endum siyallama galawa nogaththe obata kar hathalihak newethweemata ida thibuni,,,,,,,,,,,[Unkown] wada athapaya balawath bawa mama eka warak oppu kara penwuye eyi oba obe endum siyallama galawa nogaththe obata kar hathalihak newethweemata ida thibuni,[Unkown] wada athapaya balawath bawa mama eka warak oppu kara penwuye eyi oba obe endum siyallama galawa nogaththe obata kar hathalihak newethweemata ida thibuni,,,[unkown] wada athapaya balawath bawa mama eka warak oppu kara penwuye eyi oba obe endum siyallama galawa nogaththe obata kar hathalihak newethweemata ida thibuni,161,24,Singlish,True,subtitle_noise,[unkown] wada athapaya balawath bawa mama eka warak oppu kara penwuye eyi oba obe endum siyallama galawa nogaththe obata kar hathalihak newethweemata ida thibuni,False,False,False
24673,eyi thamusege edum okkoma [Unkown] neththe oyata kar hathalihak nawaththanna thibuna apita kar hathalihak ona ne,,,,,,,,,,,eyi thamusege edum okkoma [Unkown] neththe oyata kar hathalihak nawaththanna thibuna apita kar hathalihak ona ne,eyi thamusege edum okkoma [Unkown] neththe oyata kar hathalihak nawaththanna thibuna apita kar hathalihak ona ne,,,eyi thamusege edum okkoma [unkown] neththe oyata kar hathalihak nawaththanna thibuna apita kar hathalihak ona ne,112,16,Singlish,True,subtitle_noise,eyi thamusege edum okkoma [unkown] neththe oyata kar hathalihak nawaththanna thibuna apita kar hathalihak ona ne,False,False,False
24683,nikamma para horek minissunwa ussagena eyalage baduth aran duwanawa mona [Unkown] oba ohuta kar ekata denne,,,,,,,,,,,nikamma para horek minissunwa ussagena eyalage baduth aran duwanawa mona [Unkown] oba ohuta kar ekata denne,nikamma para horek minissunwa ussagena eyalage baduth aran duwanawa mona [Unkown] oba ohuta kar ekata denne,,,nikamma para horek minissunwa ussagena eyalage baduth aran duwanawa mona [unkown] oba ohuta kar ekata denne,107,16,Singlish,True,subtitle_noise,nikamma para horek minissunwa ussagena eyalage baduth aran duwanawa mona [unkown] oba ohuta kar ekata denne,False,False,False
24709,winadi wissakata kalin pitath wuna eyi mama e bas eke hitapu eka wikarayak [Unkown] owunta kiwwa inna kiyala,,,,,,,,,,,winadi wissakata kalin pitath wuna eyi mama e bas eke hitapu eka wikarayak [Unkown] owunta kiwwa inna kiyala,winadi wissakata kalin pitath wuna eyi mama e bas eke hitapu eka wikarayak [Unkown] owunta kiwwa inna kiyala,,,winadi wissakata kalin pitath wuna eyi mama e bas eke hitapu eka wikarayak [unkown] owunta kiwwa inna kiyala,108,18,Singlish,True,subtitle_noise,winadi wissakata kalin pitath wuna eyi mama e bas eke hitapu eka wikarayak [unkown] owunta kiwwa inna kiyala,False,False,False
24723,mata obe durakathanaya bhawitha kala hekida mata niw york samanga katha kireemata awashyada obata durakathana emathum sandaha ma elawiya noheka obata [Unkown] karyalayata ya hekiya,,,,,,,,,,,mata obe durakathanaya bhawitha kala hekida mata niw york samanga katha kireemata awashyada obata durakathana emathum sandaha ma elawiya noheka obata [Unkown] karyalayata ya hekiya,mata obe durakathanaya bhawitha kala hekida mata niw york samanga katha kireemata awashyada obata durakathana emathum sandaha ma elawiya noheka obata [Unkown] karyalayata ya hekiya,,,mata obe durakathanaya bhawitha kala hekida mata niw york samanga katha kireemata awashyada obata durakathana emathum sandaha ma elawiya noheka obata [unkown] karyalayata ya hekiya,180,25,Singlish,True,subtitle_noise,mata obe durakathanaya bhawitha kala hekida mata niw york samanga katha kireemata awashyada obata durakathana emathum sandaha ma elawiya noheka obata [unkown] karyalayata ya hekiya,False,False,False
24773,onna ohe yanawa [Unkown] ayeth wishwasa karanna mama kee parak oyata kiwwada eya mata penune awanka tharunayek wage [Unkown],,,,,,,,,,,onna ohe yanawa [Unkown] ayeth wishwasa karanna mama kee parak oyata kiwwada eya mata penune awanka tharunayek wage [Unkown],onna ohe yanawa [Unkown] ayeth wishwasa karanna mama kee parak oyata kiwwada eya mata penune awanka tharunayek wage [Unkown],,,onna ohe yanawa [unkown] ayeth wishwasa karanna mama kee parak oyata kiwwada eya mata penune awanka tharunayek wage [unkown],124,19,Singlish,True,subtitle_noise,onna ohe yanawa [unkown] ayeth wishwasa karanna mama kee parak oyata kiwwada eya mata penune awanka tharunayek wage [unkown],False,False,False
24790,eka hari e kathawa ethanata ganna udaharanayak widiyata apita e [Unkown] dasa dahasak ekathu karaganna puluwan nam tikak mihiri wenna,,,,,,,,,,,eka hari e kathawa ethanata ganna udaharanayak widiyata apita e [Unkown] dasa dahasak ekathu karaganna puluwan nam tikak mihiri wenna,eka hari e kathawa ethanata ganna udaharanayak widiyata apita e [Unkown] dasa dahasak ekathu karaganna puluwan nam tikak mihiri wenna,,,eka hari e kathawa ethanata ganna udaharanayak widiyata apita e [unkown] dasa dahasak ekathu karaganna puluwan nam tikak mihiri wenna,133,20,Singlish,True,subtitle_noise,eka hari e kathawa ethanata ganna udaharanayak widiyata apita e [unkown] dasa dahasak ekathu karaganna puluwan nam tikak mihiri wenna,False,False,False
24791,udaharanayak lesa ema kathawa ethenata gena yanna apata ema [Unkown] dasa dahasak ekathu kara gatha heki nam ese noweda [Unkown],,,,,,,,,,,udaharanayak lesa ema kathawa ethenata gena yanna apata ema [Unkown] dasa dahasak ekathu kara gatha heki nam ese noweda [Unkown],udaharanayak lesa ema kathawa ethenata gena yanna apata ema [Unkown] dasa dahasak ekathu kara gatha heki nam ese noweda [Unkown],,,udaharanayak lesa ema kathawa ethenata gena yanna apata ema [unkown] dasa dahasak ekathu kara gatha heki nam ese noweda [unkown],128,20,Singlish,True,subtitle_noise,udaharanayak lesa ema kathawa ethenata gena yanna apata ema [unkown] dasa dahasak ekathu kara gatha heki nam ese noweda [unkown],False,False,False
24797,oba katha karana mahalu minisa [Unkown] samanga katha karana wita sawan denna yeyi oba pawasana paridi mata buddhimath miniseku bhawitha kala hekiya,,,,,,,,,,,oba katha karana mahalu minisa [Unkown] samanga katha karana wita sawan denna yeyi oba pawasana paridi mata buddhimath miniseku bhawitha kala hekiya,oba katha karana mahalu minisa [Unkown] samanga katha karana wita sawan denna yeyi oba pawasana paridi mata buddhimath miniseku bhawitha kala hekiya,,,oba katha karana mahalu minisa [unkown] samanga katha karana wita sawan denna yeyi oba pawasana paridi mata buddhimath miniseku bhawitha kala hekiya,148,22,Singlish,True,subtitle_noise,oba katha karana mahalu minisa [unkown] samanga katha karana wita sawan denna yeyi oba pawasana paridi mata buddhimath miniseku bhawitha kala hekiya,False,False,False
24799,kiyanna balanna mama denagena hitiye ne eka me wage deyak kiyala [Unkown] mokada wela thiyenne kaha patata,,,,,,,,,,,kiyanna balanna mama denagena hitiye ne eka me wage deyak kiyala [Unkown] mokada wela thiyenne kaha patata,kiyanna balanna mama denagena hitiye ne eka me wage deyak kiyala [Unkown] mokada wela thiyenne kaha patata,,,kiyanna balanna mama denagena hitiye ne eka me wage deyak kiyala [unkown] mokada wela thiyenne kaha patata,106,17,Singlish,True,subtitle_noise,kiyanna balanna mama denagena hitiye ne eka me wage deyak kiyala [unkown] mokada wela thiyenne kaha patata,False,False,False
24801,mama awankawa kisiwak nokiyami mama ese nokarami obawa sambandha kireemata mata honda manasak ethi bawa ma danne keseda [Unkown],,,,,,,,,,,mama awankawa kisiwak nokiyami mama ese nokarami obawa sambandha kireemata mata honda manasak ethi bawa ma danne keseda [Unkown],mama awankawa kisiwak nokiyami mama ese nokarami obawa sambandha kireemata mata honda manasak ethi bawa ma danne keseda [Unkown],,,mama awankawa kisiwak nokiyami mama ese nokarami obawa sambandha kireemata mata honda manasak ethi bawa ma danne keseda [unkown],128,19,Singlish,True,subtitle_noise,mama awankawa kisiwak nokiyami mama ese nokarami obawa sambandha kireemata mata honda manasak ethi bawa ma danne keseda [unkown],False,False,False
24810,mama mage ugula wasa thabana bawa sahathikayi oba kisi dinaka dosha gena asanne nethnam obata ma matha yepenna puluwan [Unkown],,,,,,,,,,,mama mage ugula wasa thabana bawa sahathikayi oba kisi dinaka dosha gena asanne nethnam obata ma matha yepenna puluwan [Unkown],mama mage ugula wasa thabana bawa sahathikayi oba kisi dinaka dosha gena asanne nethnam obata ma matha yepenna puluwan [Unkown],,,mama mage ugula wasa thabana bawa sahathikayi oba kisi dinaka dosha gena asanne nethnam obata ma matha yepenna puluwan [unkown],127,20,Singlish,True,subtitle_noise,mama mage ugula wasa thabana bawa sahathikayi oba kisi dinaka dosha gena asanne nethnam obata ma matha yepenna puluwan [unkown],False,False,False
24816,deen oba mata digin digatama katha karana nisa mama woran komisamata obe sakshiya kiyewwa oba ehi sema [Unkown] depeththata lunu ketayak yanawa,,,,,,,,,,,deen oba mata digin digatama katha karana nisa mama woran komisamata obe sakshiya kiyewwa oba ehi sema [Unkown] depeththata lunu ketayak yanawa,deen oba mata digin digatama katha karana nisa mama woran komisamata obe sakshiya kiyewwa oba ehi sema [Unkown] depeththata lunu ketayak yanawa,,,deen oba mata digin digatama katha karana nisa mama woran komisamata obe sakshiya kiyewwa oba ehi sema [unkown] depeththata lunu ketayak yanawa,143,22,Singlish,True,subtitle_noise,deen oba mata digin digatama katha karana nisa mama woran komisamata obe sakshiya kiyewwa oba ehi sema [unkown] depeththata lunu ketayak yanawa,False,False,False
24818,oba yam pahath jeewayak samanga katha nokarana bawa oba dena sitiyada ohuta rajuge ingreesi widhanaya thibu bawa oba dannawada ohu mudal [Unkown],,,,,,,,,,,oba yam pahath jeewayak samanga katha nokarana bawa oba dena sitiyada ohuta rajuge ingreesi widhanaya thibu bawa oba dannawada ohu mudal [Unkown],oba yam pahath jeewayak samanga katha nokarana bawa oba dena sitiyada ohuta rajuge ingreesi widhanaya thibu bawa oba dannawada ohu mudal [Unkown],,,oba yam pahath jeewayak samanga katha nokarana bawa oba dena sitiyada ohuta rajuge ingreesi widhanaya thibu bawa oba dannawada ohu mudal [unkown],145,22,Singlish,True,subtitle_noise,oba yam pahath jeewayak samanga katha nokarana bawa oba dena sitiyada ohuta rajuge ingreesi widhanaya thibu bawa oba dannawada ohu mudal [unkown],False,False,False
24821,ithin oswald eka parak [Unkown] [Unkown] keepayak ekka thun hathara wathawak apu heti oya dekka mata mathakayi,,,,,,,,,,,ithin oswald eka parak [Unkown] [Unkown] keepayak ekka thun hathara wathawak apu heti oya dekka mata mathakayi,ithin oswald eka parak [Unkown] [Unkown] keepayak ekka thun hathara wathawak apu heti oya dekka mata mathakayi,,,ithin oswald eka parak [unkown] [unkown] keepayak ekka thun hathara wathawak apu heti oya dekka mata mathakayi,110,17,Singlish,True,subtitle_noise,ithin oswald eka parak [unkown] [unkown] keepayak ekka thun hathara wathawak apu heti oya dekka mata mathakayi,False,False,False
24822,eththa washayenma durakathana wartha nothibu athara ewa athurudahan weemata hethuwak nothibuni namuth komisama obawa [Unkown] lesa soya gaththeya,,,,,,,,,,,eththa washayenma durakathana wartha nothibu athara ewa athurudahan weemata hethuwak nothibuni namuth komisama obawa [Unkown] lesa soya gaththeya,eththa washayenma durakathana wartha nothibu athara ewa athurudahan weemata hethuwak nothibuni namuth komisama obawa [Unkown] lesa soya gaththeya,,,eththa washayenma durakathana wartha nothibu athara ewa athurudahan weemata hethuwak nothibuni namuth komisama obawa [unkown] lesa soya gaththeya,145,18,Singlish,True,subtitle_noise,eththa washayenma durakathana wartha nothibu athara ewa athurudahan weemata hethuwak nothibuni namuth komisama obawa [unkown] lesa soya gaththeya,False,False,False
24823,mama hithanne mama methanin [Unkown] lokka mata gedara yanna one mage buruwa api ofis ekata yanawa mata ada reta kampeni tikak one,,,,,,,,,,,mama hithanne mama methanin [Unkown] lokka mata gedara yanna one mage buruwa api ofis ekata yanawa mata ada reta kampeni tikak one,mama hithanne mama methanin [Unkown] lokka mata gedara yanna one mage buruwa api ofis ekata yanawa mata ada reta kampeni tikak one,,,mama hithanne mama methanin [unkown] lokka mata gedara yanna one mage buruwa api ofis ekata yanawa mata ada reta kampeni tikak one,130,22,Singlish,True,subtitle_noise,mama hithanne mama methanin [unkown] lokka mata gedara yanna one mage buruwa api ofis ekata yanawa mata ada reta kampeni tikak one,False,False,False
24829,frenk mata eya eseemata awashya netha senet [Unkown] digu kalak obe lokkawa set karanna mage mithura,,,,,,,,,,,frenk mata eya eseemata awashya netha senet [Unkown] digu kalak obe lokkawa set karanna mage mithura,frenk mata eya eseemata awashya netha senet [Unkown] digu kalak obe lokkawa set karanna mage mithura,,,frenk mata eya eseemata awashya netha senet [unkown] digu kalak obe lokkawa set karanna mage mithura,100,16,Singlish,True,subtitle_noise,frenk mata eya eseemata awashya netha senet [unkown] digu kalak obe lokkawa set karanna mage mithura,False,False,False
24840,ithin ohu thamata kiya ganna de dena jarawa dena ohu thamata bartrand yeyi kiyanne eyi [Unkown],,,,,,,,,,,ithin ohu thamata kiya ganna de dena jarawa dena ohu thamata bartrand yeyi kiyanne eyi [Unkown],ithin ohu thamata kiya ganna de dena jarawa dena ohu thamata bartrand yeyi kiyanne eyi [Unkown],,,ithin ohu thamata kiya ganna de dena jarawa dena ohu thamata bartrand yeyi kiyanne eyi [unkown],95,16,Singlish,True,subtitle_noise,ithin ohu thamata kiya ganna de dena jarawa dena ohu thamata bartrand yeyi kiyanne eyi [unkown],False,False,False
24841,ohu obata me dolar wissak gewwada e sema awasthawakama eya rahasak nowe mama mehi sitinne kumak sandahada [Unkown],,,,,,,,,,,ohu obata me dolar wissak gewwada e sema awasthawakama eya rahasak nowe mama mehi sitinne kumak sandahada [Unkown],ohu obata me dolar wissak gewwada e sema awasthawakama eya rahasak nowe mama mehi sitinne kumak sandahada [Unkown],,,ohu obata me dolar wissak gewwada e sema awasthawakama eya rahasak nowe mama mehi sitinne kumak sandahada [unkown],114,18,Singlish,True,subtitle_noise,ohu obata me dolar wissak gewwada e sema awasthawakama eya rahasak nowe mama mehi sitinne kumak sandahada [unkown],False,False,False
24843,magul ow apaya mama denatamath hire inne mata oyata boru kiyanna kisima hethuwak ne mama nayi [Unkown] kenek neweyi wilee yanna,,,,,,,,,,,magul ow apaya mama denatamath hire inne mata oyata boru kiyanna kisima hethuwak ne mama nayi [Unkown] kenek neweyi wilee yanna,magul ow apaya mama denatamath hire inne mata oyata boru kiyanna kisima hethuwak ne mama nayi [Unkown] kenek neweyi wilee yanna,,,magul ow apaya mama denatamath hire inne mata oyata boru kiyanna kisima hethuwak ne mama nayi [unkown] kenek neweyi wilee yanna,127,21,Singlish,True,subtitle_noise,magul ow apaya mama denatamath hire inne mata oyata boru kiyanna kisima hethuwak ne mama nayi [unkown] kenek neweyi wilee yanna,False,False,False
24846,ude kollo irida ude [Unkown] [Unkown] ta ewidina charikawakata lesthiyi eka hariyatama newum le neweyi api methana uranawa lokka,,,,,,,,,,,ude kollo irida ude [Unkown] [Unkown] ta ewidina charikawakata lesthiyi eka hariyatama newum le neweyi api methana uranawa lokka,ude kollo irida ude [Unkown] [Unkown] ta ewidina charikawakata lesthiyi eka hariyatama newum le neweyi api methana uranawa lokka,,,ude kollo irida ude [unkown] [unkown] ta ewidina charikawakata lesthiyi eka hariyatama newum le neweyi api methana uranawa lokka,128,19,Singlish,True,subtitle_noise,ude kollo irida ude [unkown] [unkown] ta ewidina charikawakata lesthiyi eka hariyatama newum le neweyi api methana uranawa lokka,False,False,False
